"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"181","CURTIS.GLENCROSS","2014-2015","Regular","L","CGY/WSH",71,1109.9,13,12,10,22,35,25,0.7,0.65,0.54,1.19,1.89,1.35,194,10.49,6.7,153,8.27,8.5,108,5.84,12.04,13.01,0.7,8.5,53,2.87,124,76,52,34,50,8,10,44.44,16,7,-9,12,9,27
"182","CURTIS.LAZAR","2014-2015","Regular","C","OTT",67,863.41,6,7,2,9,15,13,0.42,0.49,0.14,0.63,1.04,0.9,165,11.47,3.64,126,8.76,4.76,92,6.39,6.52,9.97,0.69,7.91,40,2.78,167,137,13,24,40,129,144,47.25,7,7,0,4,10,24.8
"183","CURTIS.MCKENZIE","2014-2015","Regular","L","DAL",36,415.4,4,1,0,1,5,5,0.58,0.14,0,0.14,0.72,0.72,77,11.12,5.19,66,9.53,6.06,41,5.92,9.76,5.02,0.72,7.6,23,3.32,85,47,13,10,13,3,5,37.5,12,7,-5,3,5,23.12
"184","DAINIUS.ZUBRUS","2014-2015","Regular","C","N.J",74,1084.23,4,4,2,6,10,8,0.22,0.22,0.11,0.33,0.55,0.44,105,5.81,3.81,92,5.09,4.35,72,3.98,5.56,6.91,0.38,7.51,23,1.27,99,103,19,19,41,37,49,43.02,21,10,-11,6,3,23.5
"185","DALE.WEISE","2014-2015","Regular","R","MTL",79,961.95,10,15,4,19,29,25,0.62,0.94,0.25,1.19,1.81,1.56,155,9.67,6.45,122,7.61,8.2,91,5.68,10.99,10.22,0.64,8.37,39,2.43,145,97,12,26,34,5,7,41.67,13,20,7,7,6,23.93
"186","DALTON.PROUT","2014-2015","Regular","D","CBJ",63,1157.77,0,4,4,8,8,4,0,0.21,0.21,0.41,0.41,0.21,130,6.74,0,80,4.15,0,64,3.32,0,1.78,0.09,2.23,2,0.1,166,89,18,3,84,0,0,NA,26,13,-13,3,4,52.54
"187","DAMIEN.BRUNNER","2014-2015","Regular","C","N.J",17,258.06,2,3,2,5,7,5,0.47,0.7,0.47,1.16,1.63,1.16,59,13.72,3.39,43,10,4.65,29,6.74,6.9,2.86,0.66,6.64,10,2.33,7,8,6,6,3,2,2,50,3,1,-2,0,1,32.3
"188","DAMON.SEVERSON","2014-2015","Regular","D","N.J",51,1115.44,5,2,10,12,17,7,0.27,0.11,0.54,0.65,0.91,0.38,205,11.03,2.44,140,7.53,3.57,93,5,5.38,4.43,0.24,3.17,5,0.27,19,27,38,14,34,0,1,0,11,1,-10,3,5,48.47
"189","DAN.BOYLE","2014-2015","Regular","D","NYR",65,1313.18,9,3,8,11,20,12,0.41,0.14,0.37,0.5,0.91,0.55,244,11.15,3.69,164,7.49,5.49,116,5.3,7.76,8.1,0.37,4.94,27,1.23,49,NA,33,20,79,0,0,NA,10,6,-4,2,4,42.58
"190","DAN.CARCILLO","2014-2015","Regular","L","CHI",39,319.37,4,3,1,4,8,7,0.75,0.56,0.19,0.75,1.5,1.32,72,13.53,5.56,61,11.46,6.56,42,7.89,9.52,3.61,0.68,5.91,13,2.44,36,39,5,6,7,0,1,0,13,13,0,1,2,27.35
"191","DAN.CLEARY","2014-2015","Regular","R","DET",17,155.27,1,0,1,1,2,1,0.39,0,0.39,0.39,0.77,0.39,28,10.82,3.57,22,8.5,4.55,17,6.57,5.88,0.89,0.34,4.03,2,0.77,21,26,1,2,9,2,2,50,3,0,-3,1,0,32.23
"192","DAN.GIRARDI","2014-2015","Regular","D","NYR",82,1855.05,4,9,7,16,20,13,0.13,0.29,0.23,0.52,0.65,0.42,225,7.28,1.78,149,4.82,2.68,111,3.59,3.6,6.49,0.21,4.36,14,0.45,224,144,60,33,184,0,0,NA,11,9,-2,2,6,45.93
"193","DAN.HAMHUIS","2014-2015","Regular","D","VAN",59,1267.37,1,10,12,22,23,11,0.05,0.47,0.57,1.04,1.09,0.52,178,8.43,0.56,112,5.3,0.89,82,3.88,1.22,3.7,0.18,3.3,6,0.28,82,97,47,18,71,0,0,NA,18,9,-9,8,6,45.71
"194","DANIEL.BRIERE","2014-2015","Regular","C","COL",57,690.4,8,1,3,4,12,9,0.7,0.09,0.26,0.35,1.04,0.78,113,9.82,7.08,96,8.34,8.33,69,6,11.59,6.34,0.55,6.6,23,2,19,35,9,23,9,13,11,54.17,9,8,-1,6,4,28.68
"195","DANIEL.PAILLE","2014-2015","Regular","L","BOS",71,816.65,6,6,1,7,13,12,0.44,0.44,0.07,0.51,0.96,0.88,117,8.6,5.13,102,7.49,5.88,66,4.85,9.09,8.25,0.61,8.09,30,2.2,77,93,26,29,34,2,5,28.57,6,5,-1,8,4,25.1
"196","DANIEL.SEDIN","2014-2015","Regular","L","VAN",82,1496.6,20,35,21,56,76,55,0.8,1.4,0.84,2.25,3.05,2.2,370,14.83,5.41,300,12.03,6.67,226,9.06,8.85,20.43,0.82,6.81,75,3.01,21,87,36,19,16,2,3,40,9,11,2,7,16,26.94
"197","DANIEL.WINNIK","2014-2015","Regular","C","PIT/TOR",79,1307.98,9,18,7,25,34,27,0.41,0.83,0.32,1.15,1.56,1.24,173,7.94,5.2,140,6.42,6.43,97,4.45,9.28,9.61,0.44,6.86,34,1.56,124,146,25,44,69,107,121,46.93,11,15,4,8,16,28.85
"198","DANNY.BIEGA","2014-2015","Regular","D","CAR",10,161.45,0,0,2,2,2,0,0,0,0.74,0.74,0.74,0,25,9.29,0,14,5.2,0,7,2.6,0,0.34,0.13,2.44,1,0.37,27,24,7,1,7,0,0,NA,0,2,2,0,0,52.93
"199","DANNY.DEKEYSER","2014-2015","Regular","D","DET",80,1669.86,2,10,19,29,31,12,0.07,0.36,0.68,1.04,1.11,0.43,217,7.8,0.92,145,5.21,1.38,89,3.2,2.25,3.85,0.14,2.66,4,0.14,74,105,38,14,88,0,0,NA,22,11,-11,4,2,50.51
"200","DANY.HEATLEY","2014-2015","Regular","L","ANA",6,72.28,0,0,0,0,0,0,0,0,0,0,0,0,13,10.79,0,11,9.13,0,8,6.64,0,1.16,0.97,10.57,3,2.49,5,8,0,1,3,0,0,NA,0,0,0,1,1,25.46
"201","DARREN.HELM","2014-2015","Regular","C","DET",75,1186.01,15,13,5,18,33,28,0.76,0.66,0.25,0.91,1.67,1.42,270,13.66,5.56,210,10.62,7.14,160,8.09,9.38,15.36,0.78,7.31,59,2.98,132,114,22,33,25,223,198,52.97,6,20,14,10,14,29.05
"202","DAVE.BOLLAND","2014-2015","Regular","C","FLA",53,865.28,6,11,6,17,23,17,0.42,0.76,0.42,1.18,1.59,1.18,128,8.88,4.69,106,7.35,5.66,76,5.27,7.89,7.59,0.53,7.16,21,1.46,88,40,10,26,21,414,517,44.47,23,4,-19,9,7,25.98
"203","DAVID.BACKES","2014-2015","Regular","R","STL",80,1488.03,26,18,14,32,58,44,1.05,0.73,0.56,1.29,2.34,1.77,305,12.3,8.52,260,10.48,10,183,7.38,14.21,19.64,0.79,7.55,73,2.94,227,112,29,38,87,617,513,54.6,29,21,-8,17,10,28.08
"204","DAVID.BOOTH","2014-2015","Regular","L","TOR",59,704.27,7,5,1,6,13,12,0.6,0.43,0.09,0.51,1.11,1.02,181,15.42,3.87,145,12.35,4.83,107,9.12,6.54,8.64,0.74,5.96,34,2.9,87,129,12,27,8,6,7,46.15,11,11,0,3,9,29.17
"205","DAVID.CLARKSON","2014-2015","Regular","R","CBJ/TOR",61,841.59,10,1,4,5,15,11,0.71,0.07,0.29,0.36,1.07,0.78,169,12.05,5.92,143,10.19,6.99,95,6.77,10.53,11.92,0.85,8.33,51,3.64,133,153,12,11,19,25,48,34.25,33,9,-24,5,5,25.66
"206","DAVID.DESHARNAIS","2014-2015","Regular","C","MTL",82,1413.34,14,16,18,34,48,30,0.59,0.68,0.76,1.44,2.04,1.27,172,7.3,8.14,121,5.14,11.57,90,3.82,15.56,12.12,0.51,10.02,53,2.25,43,98,20,27,49,629,560,52.9,12,13,1,13,16,20.59
"207","DAVID.JONES","2014-2015","Regular","R","CGY",67,959.77,14,10,6,16,30,24,0.88,0.63,0.38,1,1.88,1.5,206,12.88,6.8,161,10.06,8.7,114,7.13,12.28,13.25,0.83,8.23,52,3.25,125,72,26,24,45,15,16,48.39,10,9,-1,12,11,27.43
"208","DAVID.KREJCI","2014-2015","Regular","C","BOS",47,853.45,7,12,12,24,31,19,0.49,0.84,0.84,1.69,2.18,1.34,141,9.91,4.96,102,7.17,6.86,70,4.92,10,7.17,0.5,7.03,24,1.69,35,67,21,20,29,316,278,53.2,11,6,-5,3,4,27.88
"209","DAVID.LEGWAND","2014-2015","Regular","C","OTT",80,1111.22,9,11,7,18,27,20,0.49,0.59,0.38,0.97,1.46,1.08,162,8.75,5.56,119,6.43,7.56,91,4.91,9.89,9.46,0.51,7.95,35,1.89,43,75,25,30,25,451,517,46.59,15,8,-7,12,10,29.49
"210","DAVID.MOSS","2014-2015","Regular","R","ARI",60,773.65,4,5,3,8,12,9,0.31,0.39,0.23,0.62,0.93,0.7,166,12.87,2.41,131,10.16,3.05,96,7.45,4.17,11.53,0.89,8.8,43,3.33,115,58,10,18,36,6,7,46.15,12,6,-6,13,5,22.85
"211","DAVID.MUSIL","2014-2015","Regular","D","EDM",4,78.84,0,1,1,2,2,1,0,0.76,0.76,1.52,1.52,0.76,7,5.33,0,4,3.04,0,3,2.28,0,0.07,0.06,1.87,0,0,5,4,2,1,8,0,0,NA,1,0,-1,0,0,45.74
"212","DAVID.PASTRNAK","2014-2015","Regular","R","BOS",46,643.14,10,8,9,17,27,18,0.93,0.75,0.84,1.59,2.52,1.68,175,16.33,5.71,135,12.59,7.41,93,8.68,10.75,8.07,0.75,5.98,26,2.43,20,56,30,25,11,5,12,29.41,4,9,5,2,8,31.01
"213","DAVID.PERRON","2014-2015","Regular","L","EDM/PIT",81,1400.7,17,14,10,24,41,31,0.73,0.6,0.43,1.03,1.76,1.33,323,13.84,5.26,246,10.54,6.91,196,8.4,8.67,18.53,0.79,7.53,62,2.66,171,131,35,35,21,3,9,25,27,19,-8,14,16,25.99
"214","DAVID.RUNDBLAD","2014-2015","Regular","D","CHI",49,623.85,3,7,4,11,14,10,0.29,0.67,0.38,1.06,1.35,0.96,137,13.18,2.19,84,8.08,3.57,58,5.58,5.17,1.95,0.19,2.32,0,0,23,93,29,10,38,0,0,NA,6,3,-3,0,3,50.58
"215","DAVID.SAVARD","2014-2015","Regular","D","CBJ",82,1873.41,11,10,14,24,35,21,0.35,0.32,0.45,0.77,1.12,0.67,248,7.94,4.44,176,5.64,6.25,112,3.59,9.82,4.9,0.16,2.78,4,0.13,195,144,22,14,105,1,0,100,33,8,-25,7,6,49.76
"216","DAVID.SCHLEMKO","2014-2015","Regular","D","ARI/CGY/DAL",44,674.14,1,0,3,3,4,1,0.09,0,0.27,0.27,0.36,0.09,97,8.63,1.03,56,4.98,1.79,45,4.01,2.22,1.29,0.11,2.3,2,0.18,45,64,19,6,84,0,0,NA,5,0,-5,2,1,52.12
"217","DAVID.WARSOFSKY","2014-2015","Regular","D","BOS",4,71.07,0,0,1,1,1,0,0,0,0.84,0.84,0.84,0,14,11.82,0,8,6.75,0,7,5.91,0,0.27,0.23,3.34,0,0,2,6,1,0,2,0,0,NA,0,0,0,0,1,53.47
"218","DENNIS.EVERBERG","2014-2015","Regular","R","COL",55,647.98,3,4,5,9,12,7,0.28,0.37,0.46,0.83,1.11,0.65,109,10.09,2.75,87,8.06,3.45,62,5.74,4.84,5.53,0.51,6.35,23,2.13,73,76,11,20,41,0,3,0,6,11,5,5,6,27.16
"219","DENNIS.SEIDENBERG","2014-2015","Regular","D","BOS",82,1806.37,3,3,8,11,14,6,0.1,0.1,0.27,0.37,0.47,0.2,209,6.94,1.44,136,4.52,2.21,103,3.42,2.91,3.85,0.13,2.83,4,0.13,212,293,24,8,146,0,0,NA,18,8,-10,3,4,49.26
"220","DENNIS.WIDEMAN","2014-2015","Regular","D","CGY",80,1962.94,15,15,26,41,56,30,0.46,0.46,0.79,1.25,1.71,0.92,413,12.62,3.63,251,7.67,5.98,173,5.29,8.67,10.64,0.33,4.24,25,0.76,94,166,92,51,184,0,0,NA,17,24,7,9,19,47.31
"221","DEREK.DORSETT","2014-2015","Regular","R","VAN",79,949.77,7,10,8,18,25,17,0.44,0.63,0.51,1.14,1.58,1.07,166,10.49,4.22,137,8.65,5.11,89,5.62,7.87,9.59,0.61,7,34,2.15,166,119,12,18,37,7,9,43.75,46,29,-17,2,7,21.89
"222","DEREK.MACKENZIE","2014-2015","Regular","C","FLA",82,1020.83,5,2,4,6,11,7,0.29,0.12,0.24,0.35,0.65,0.41,125,7.35,4,101,5.94,4.95,72,4.23,6.94,6.56,0.39,6.49,21,1.23,273,88,12,26,51,543,479,53.13,21,17,-4,6,9,29.77
"223","DEREK.ROY","2014-2015","Regular","C","EDM/NSH",72,1127.45,12,15,5,20,32,27,0.64,0.8,0.27,1.06,1.7,1.44,196,10.43,6.12,157,8.36,7.64,113,6.01,10.62,14.94,0.8,9.52,62,3.3,32,45,34,42,43,407,502,44.77,12,12,0,14,19,23.91
"224","DEREK.STEPAN","2014-2015","Regular","C","NYR",68,1234.36,16,26,13,39,55,42,0.78,1.26,0.63,1.9,2.67,2.04,264,12.83,6.06,204,9.92,7.84,155,7.53,10.32,12.84,0.62,6.3,48,2.33,36,77,32,46,27,543,689,44.07,11,10,-1,1,15,31.05
"225","DERICK.BRASSARD","2014-2015","Regular","C","NYR",80,1388.13,19,16,25,41,60,35,0.82,0.69,1.08,1.77,2.59,1.51,281,12.15,6.76,217,9.38,8.76,168,7.26,11.31,16.76,0.72,7.72,63,2.72,107,NA,38,42,13,671,705,48.76,16,18,2,8,9,30.28
"226","DERRICK.POULIOT","2014-2015","Regular","D","PIT",34,592.87,2,3,2,5,7,5,0.2,0.3,0.2,0.51,0.71,0.51,114,11.54,1.75,76,7.69,2.63,56,5.67,3.57,3.51,0.36,4.62,8,0.81,15,39,18,11,20,0,0,NA,2,3,1,4,1,43.28
"227","DERYK.ENGELLAND","2014-2015","Regular","D","CGY",76,1092.03,2,3,6,9,11,5,0.11,0.16,0.33,0.49,0.6,0.27,117,6.43,1.71,76,4.18,2.63,51,2.8,3.92,1.44,0.08,1.89,0,0,132,112,38,20,141,0,0,NA,15,7,-8,0,6,51.69
"228","DEVANTE.SMITH-PELLY","2014-2015","Regular","R","ANA/MTL",74,1052.91,6,5,9,14,20,11,0.34,0.28,0.51,0.8,1.14,0.63,177,10.09,3.39,149,8.49,4.03,104,5.93,5.77,10.17,0.58,6.83,40,2.28,205,117,26,18,49,23,60,27.71,12,11,-1,7,12,25.65
"229","DEVIN.SETOGUCHI","2014-2015","Regular","R","CGY",12,145.77,0,0,0,0,0,0,0,0,0,0,0,0,26,10.7,0,18,7.41,0,12,4.94,0,1.76,0.73,9.8,6,2.47,12,10,1,0,5,1,1,50,2,0,-2,2,0,32.57
"230","DION.PHANEUF","2014-2015","Regular","D","TOR",70,1648.78,3,14,12,26,29,17,0.11,0.51,0.44,0.95,1.06,0.62,302,10.99,0.99,217,7.9,1.38,138,5.02,2.17,8.71,0.32,4.01,15,0.55,166,97,43,30,126,0,0,NA,40,24,-16,5,12,47.32
"231","DMITRIJ.JASKIN","2014-2015","Regular","R","STL",54,726.69,13,2,3,5,18,15,1.07,0.17,0.25,0.41,1.49,1.24,191,15.77,6.81,157,12.96,8.28,108,8.92,12.04,11.05,0.91,7.04,34,2.81,146,113,11,16,21,3,4,42.86,8,9,1,7,13,24.42
"232","DMITRY.KULIKOV","2014-2015","Regular","D","FLA",73,1552.43,3,7,12,19,22,10,0.12,0.27,0.46,0.73,0.85,0.39,183,7.07,1.64,118,4.56,2.54,83,3.21,3.61,4.75,0.18,4.03,9,0.35,114,210,26,17,105,0,0,NA,16,9,-7,1,6,42.34
"233","DOMINIC.MOORE","2014-2015","Regular","C","NYR",82,1131.45,10,9,8,17,27,19,0.53,0.48,0.42,0.9,1.43,1.01,204,10.82,4.9,157,8.33,6.37,116,6.15,8.62,10.69,0.57,6.81,43,2.28,55,99,19,30,45,585,489,54.47,14,12,-2,7,12,27.68
"234","DOUGIE.HAMILTON","2014-2015","Regular","D","BOS",72,1531.82,10,11,21,32,42,21,0.39,0.43,0.82,1.25,1.65,0.82,393,15.39,2.54,263,10.3,3.8,188,7.36,5.32,8.28,0.32,3.15,8,0.31,106,90,45,24,53,0,0,NA,19,7,-12,3,7,46.64
"235","DREW.DOUGHTY","2014-2015","Regular","D","L.A",82,2359.94,7,21,18,39,46,28,0.18,0.53,0.46,0.99,1.17,0.71,488,12.41,1.43,323,8.21,2.17,219,5.57,3.2,11.57,0.29,3.58,19,0.48,152,146,80,12,144,0,1,0,27,10,-17,9,6,48.23
"236","DREW.MILLER","2014-2015","Regular","L","DET",82,1098.48,5,5,3,8,13,10,0.27,0.27,0.16,0.44,0.71,0.55,150,8.19,3.33,121,6.61,4.13,98,5.35,5.1,8.2,0.45,6.78,34,1.86,119,116,11,24,99,6,13,31.58,11,10,-1,3,10,25.46
"237","DREW.SHORE","2014-2015","Regular","C","CGY",11,117.54,1,2,0,2,3,3,0.51,1.02,0,1.02,1.53,1.53,21,10.72,4.76,14,7.15,7.14,13,6.64,7.69,0.92,0.47,6.59,2,1.02,10,18,1,1,4,29,30,49.15,0,3,3,1,1,20.62
"238","DREW.STAFFORD","2014-2015","Regular","R","BUF/WPG",76,1249.46,18,13,12,25,43,31,0.86,0.62,0.58,1.2,2.06,1.49,232,11.14,7.76,190,9.12,9.47,147,7.06,12.24,14.32,0.69,7.54,55,2.64,81,73,17,21,15,86,88,49.43,17,17,0,9,10,25.66
"239","DUNCAN.KEITH","2014-2015","Regular","D","CHI",80,2031.76,10,19,16,35,45,29,0.3,0.56,0.47,1.03,1.33,0.86,405,11.96,2.47,242,7.15,4.13,171,5.05,5.85,9.31,0.28,3.85,16,0.47,16,126,63,43,113,0,0,NA,9,2,-7,8,12,48.39
"240","DUSTIN.BROWN","2014-2015","Regular","L","L.A",82,1353.26,11,12,4,16,27,23,0.49,0.53,0.18,0.71,1.2,1.02,340,15.07,3.24,268,11.88,4.1,189,8.38,5.82,18.79,0.83,7.01,72,3.19,242,179,46,29,24,15,20,42.86,13,33,20,12,22,29.25
"241","DUSTIN.BYFUGLIEN","2014-2015","Regular","R","WPG",69,1552.89,18,8,19,27,45,26,0.7,0.31,0.73,1.04,1.74,1,423,16.34,4.26,306,11.82,5.88,209,8.08,8.61,18.31,0.71,5.98,55,2.13,203,80,56,47,59,0,3,0,40,16,-24,13,30,40.52
"242","DWIGHT.KING","2014-2015","Regular","L","L.A",81,1163.94,13,9,4,13,26,22,0.67,0.46,0.21,0.67,1.34,1.13,199,10.26,6.53,165,8.51,7.88,127,6.55,10.24,14.2,0.73,8.61,61,3.14,124,129,23,20,14,3,2,60,9,6,-3,17,11,29.67
"243","DYLAN.OLSEN","2014-2015","Regular","D","FLA",44,699.45,2,2,4,6,8,4,0.17,0.17,0.34,0.51,0.69,0.34,91,7.81,2.2,60,5.15,3.33,44,3.77,4.55,1.5,0.13,2.5,0,0,77,54,9,9,52,0,0,NA,10,6,-4,1,5,51.13
"244","ELIAS.LINDHOLM","2014-2015","Regular","C","CAR",81,1326.77,17,13,9,22,39,30,0.77,0.59,0.41,0.99,1.76,1.36,302,13.66,5.63,223,10.08,7.62,170,7.69,10,18.73,0.85,8.4,65,2.94,106,144,42,36,30,115,105,52.27,7,8,1,18,15,29.21
"245","EMERSON.ETEM","2014-2015","Regular","R","ANA",45,551.52,5,3,2,5,10,8,0.54,0.33,0.22,0.54,1.09,0.87,135,14.69,3.7,102,11.1,4.9,77,8.38,6.49,7.98,0.87,7.82,34,3.7,63,84,11,12,20,2,2,50,2,8,6,6,9,20.28
"246","ERIC.BOULTON","2014-2015","Regular","L","NYI",10,71.89,2,0,0,0,2,2,1.67,0,0,0,1.67,1.67,13,10.85,15.38,11,9.18,18.18,9,7.51,22.22,1.15,0.96,10.47,5,4.17,10,6,1,1,4,0,0,NA,5,4,-1,1,0,23.96
"247","ERIC.BREWER","2014-2015","Regular","D","ANA/T.B/TOR",44,816.98,3,3,5,8,11,6,0.22,0.22,0.37,0.59,0.81,0.44,90,6.61,3.33,54,3.97,5.56,33,2.42,9.09,1.78,0.13,3.29,2,0.15,87,56,16,8,72,0,0,NA,18,3,-15,0,3,43.9
"248","ERIC.FEHR","2014-2015","Regular","R","WSH",75,1113.45,19,9,5,14,33,28,1.02,0.48,0.27,0.75,1.78,1.51,245,13.2,7.76,190,10.24,10,142,7.65,13.38,15.61,0.84,8.21,61,3.29,84,69,21,48,47,449,414,52.03,10,13,3,15,21,26.34
"249","ERIC.GELINAS","2014-2015","Regular","D","N.J",61,999.01,6,10,3,13,19,16,0.36,0.6,0.18,0.78,1.14,0.96,244,14.65,2.46,158,9.49,3.8,112,6.73,5.36,4.79,0.29,3.03,2,0.12,82,96,28,13,50,0,0,NA,20,5,-15,0,6,49.19
"250","ERIC.GRYBA","2014-2015","Regular","D","OTT",75,1170.61,0,7,5,12,12,7,0,0.36,0.26,0.62,0.62,0.36,151,7.74,0,93,4.77,0,64,3.28,0,2.57,0.13,2.76,3,0.15,171,108,40,12,58,0,0,NA,29,11,-18,3,5,48.78
"251","ERIC.NYSTROM","2014-2015","Regular","L","NSH",60,789.61,7,2,3,5,12,9,0.53,0.15,0.23,0.38,0.91,0.68,97,7.37,7.22,81,6.15,8.64,60,4.56,11.67,4.65,0.35,5.75,16,1.22,104,58,11,9,29,4,8,33.33,6,10,4,6,8,29.94
"252","ERIC.O'DELL","2014-2015","Regular","C","WPG",11,81.7,0,1,0,1,1,1,0,0.73,0,0.73,0.73,0.73,15,11.02,0,11,8.08,0,6,4.41,0,0.49,0.36,4.49,2,1.47,14,11,4,8,0,18,23,43.9,2,1,-1,0,2,34.88
"253","ERIC.STAAL","2014-2015","Regular","C","CAR",77,1448.65,23,18,13,31,54,41,0.95,0.75,0.54,1.28,2.24,1.7,450,18.64,5.11,348,14.41,6.61,244,10.11,9.43,27.88,1.15,8.01,109,4.51,65,133,47,38,27,343,326,51.27,15,20,5,31,21,26.33
"254","ERIC.TANGRADI","2014-2015","Regular","C","MTL",7,54.06,0,0,0,0,0,0,0,0,0,0,0,0,8,8.88,0,6,6.66,0,5,5.55,0,0.28,0.31,4.72,1,1.11,12,5,2,0,4,1,0,100,2,0,-2,0,0,30.48
"255","ERIK.COLE","2014-2015","Regular","L","DAL/DET",68,987.93,21,14,4,18,39,35,1.28,0.85,0.24,1.09,2.37,2.13,213,12.94,9.86,162,9.84,12.96,122,7.41,17.21,14.7,0.89,9.07,58,3.52,134,85,28,24,20,5,11,31.25,7,17,10,9,9,24.72
"256","ERIK.CONDRA","2014-2015","Regular","R","OTT",68,981.65,9,9,5,14,23,18,0.55,0.55,0.31,0.86,1.41,1.1,193,11.8,4.66,141,8.62,6.38,106,6.48,8.49,10.99,0.67,7.79,49,2.99,33,130,19,37,53,2,7,22.22,10,18,8,8,18,23.81
"257","ERIK.GUDBRANSON","2014-2015","Regular","D","FLA",76,1410.42,4,1,8,9,13,5,0.17,0.04,0.34,0.38,0.55,0.21,229,9.74,1.75,160,6.81,2.5,110,4.68,3.64,4.53,0.19,2.83,4,0.17,212,184,33,6,75,0,0,NA,24,16,-8,5,10,50.54
"258","ERIK.HAULA","2014-2015","Regular","L","MIN",72,874.24,7,5,2,7,14,12,0.48,0.34,0.14,0.48,0.96,0.82,156,10.71,4.49,131,8.99,5.34,92,6.31,7.61,7.66,0.53,5.84,23,1.58,31,49,10,38,42,260,313,45.38,16,11,-5,5,13,31.35
"259","ERIK.JOHNSON","2014-2015","Regular","D","COL",47,1142.25,12,5,6,11,23,17,0.63,0.26,0.32,0.58,1.21,0.89,226,11.87,5.31,152,7.98,7.89,115,6.04,10.43,5.46,0.29,3.59,9,0.47,93,47,38,26,107,0,0,NA,10,5,-5,3,4,42.38
"260","ERIK.KARLSSON","2014-2015","Regular","D","OTT",82,2223.79,21,25,20,45,66,46,0.57,0.67,0.54,1.21,1.78,1.24,654,17.65,3.21,437,11.79,4.81,292,7.88,7.19,16.4,0.44,3.75,20,0.54,93,133,99,59,89,0,0,NA,20,14,-6,7,21,44.27
"261","EVANDER.KANE","2014-2015","Regular","L","WPG",37,713.33,10,7,5,12,22,17,0.84,0.59,0.42,1.01,1.85,1.43,244,20.52,4.1,186,15.64,5.38,126,10.6,7.94,11.41,0.96,6.13,34,2.86,119,85,19,18,14,30,37,44.78,19,5,-14,9,15,32.14
"262","EVGENI.MALKIN","2014-2015","Regular","C","PIT",69,1301.79,28,21,21,42,70,49,1.29,0.97,0.97,1.94,3.23,2.26,387,17.84,7.24,306,14.1,9.15,212,9.77,13.21,22.99,1.06,7.51,80,3.69,24,121,53,45,18,322,433,42.65,24,24,0,14,15,27.02
"263","EVGENY.KUZNETSOV","2014-2015","Regular","C","WSH",80,1065.91,11,17,9,26,37,28,0.62,0.96,0.51,1.46,2.08,1.58,230,12.95,4.78,176,9.91,6.25,127,7.15,8.66,11.88,0.67,6.75,36,2.03,43,58,24,32,15,304,377,44.64,12,10,-2,7,6,30.16
"264","FEDOR.TYUTIN","2014-2015","Regular","D","CBJ",67,1330.61,3,4,8,12,15,7,0.14,0.18,0.36,0.54,0.68,0.32,131,5.91,2.29,92,4.15,3.26,56,2.53,5.36,2.48,0.11,2.7,4,0.18,106,148,23,10,117,0,0,NA,20,5,-15,3,2,48.79
"265","FILIP.FORSBERG","2014-2015","Regular","C","NSH",82,1412.44,26,20,17,37,63,46,1.1,0.85,0.72,1.57,2.68,1.95,471,20.01,5.52,368,15.63,7.07,237,10.07,10.97,22.32,0.95,6.06,60,2.55,108,104,57,50,28,3,4,42.86,12,21,9,15,18,29.24
"266","FRANCOIS.BEAUCHEMIN","2014-2015","Regular","D","ANA",64,1454.01,11,4,6,10,21,15,0.45,0.17,0.25,0.41,0.87,0.62,213,8.79,5.16,155,6.4,7.1,110,4.54,10,6.07,0.25,3.91,13,0.54,105,78,40,18,107,1,0,100,NA,4,NA,4,5,46.74
"267","FRANK.CORRADO","2014-2015","Regular","D","VAN",10,156.38,1,0,0,0,1,1,0.38,0,0,0,0.38,0.38,16,6.14,6.25,13,4.99,7.69,8,3.07,12.5,0.37,0.14,2.81,1,0.38,15,17,5,1,12,0,0,NA,0,2,2,0,0,47.81
"268","FRANS.NIELSEN","2014-2015","Regular","C","NYI",78,1288.52,14,18,11,29,43,32,0.65,0.84,0.51,1.35,2,1.49,310,14.44,4.52,227,10.57,6.17,157,7.31,8.92,17.76,0.83,7.83,75,3.49,48,128,38,56,80,506,544,48.19,6,16,10,7,16,26.96
"269","FREDDIE.HAMILTON","2014-2015","Regular","C","COL/S.J",18,136.44,1,0,0,0,1,1,0.44,0,0,0,0.44,0.44,22,9.67,4.55,14,6.16,7.14,11,4.84,9.09,0.87,0.38,6.25,4,1.76,25,16,1,2,3,24,37,39.34,0,1,1,0,0,26.19
"270","FRÉDÉRIC.ST-DENIS","2014-2015","Regular","D","CBJ",4,53.2,0,0,1,1,1,0,0,0,1.13,1.13,1.13,0,8,9.02,0,2,2.26,0,2,2.26,0,0.11,0.12,5.31,0,0,2,3,0,0,2,0,0,NA,0,1,1,0,1,34.74
