"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"92","BRENT.BURNS","2013-2014","Regular","D","S.J",69,1157.8,22,11,15,26,48,33,1.14,0.57,0.78,1.35,2.49,1.71,454,23.53,4.85,356,18.45,6.18,245,12.7,8.98,25.74,1.33,7.23,101,5.23,145,42,37,45,24,61,70,46.56,16,13,-3,11,23,29.45
"93","BRENT.SEABROOK","2013-2014","Regular","D","CHI",82,1820.31,7,16,18,34,41,23,0.23,0.53,0.59,1.12,1.35,0.76,317,10.45,2.21,221,7.28,3.17,149,4.91,4.7,8.29,0.27,3.75,12,0.4,171,156,68,35,142,0,0,NA,14,8,-6,3,13,45.19
"94","BRETT.BELLEMORE","2013-2014","Regular","D","CAR",64,1114.58,2,2,4,6,8,4,0.11,0.11,0.22,0.32,0.43,0.22,106,5.71,1.89,70,3.77,2.86,54,2.91,3.7,2.22,0.12,3.17,5,0.27,169,137,39,21,98,0,0,NA,18,6,-12,5,8,51.09
"95","BRETT.BULMER","2013-2014","Regular","R","MIN",5,53.47,0,0,0,0,0,0,0,0,0,0,0,0,12,13.47,0,10,11.22,0,7,7.85,0,0.2,0.22,1.98,0,0,14,2,0,1,2,0,0,NA,1,3,2,0,0,37.67
"96","BRETT.CONNOLLY","2013-2014","Regular","R","T.B",11,132.14,1,0,0,0,1,1,0.45,0,0,0,0.45,0.45,18,8.17,5.56,17,7.72,5.88,12,5.45,8.33,1.21,0.55,7.1,4,1.82,9,13,1,3,1,25,27,48.08,2,2,0,0,1,25.94
"97","BRETT.SUTTER","2013-2014","Regular","L","CAR",17,128.5,1,1,0,1,2,2,0.47,0.47,0,0.47,0.93,0.93,25,11.67,4,23,10.74,4.35,16,7.47,6.25,1.25,0.59,5.45,3,1.4,35,23,2,4,2,37,36,50.68,2,3,1,1,1,30.39
"98","BRIAN.BOYLE","2013-2014","Regular","C","NYR",82,1045.56,6,6,6,12,18,12,0.34,0.34,0.34,0.69,1.03,0.69,211,12.11,2.84,176,10.1,3.41,137,7.86,4.38,13.89,0.8,7.89,51,2.93,154,105,20,20,54,304,272,52.78,17,13,-4,12,12,26.04
"99","BRIAN.CAMPBELL","2013-2014","Regular","D","FLA",82,2199.31,7,17,13,30,37,24,0.19,0.46,0.35,0.82,1.01,0.65,279,7.61,2.51,180,4.91,3.89,116,3.16,6.03,7.18,0.2,3.99,16,0.44,50,130,45,43,108,0,1,0,10,10,0,3,4,43.86
"100","BRIAN.DUMOULIN","2013-2014","Regular","D","PIT",6,114.81,0,1,0,1,1,1,0,0.52,0,0.52,0.52,0.52,11,5.75,0,8,4.18,0,3,1.57,0,0.26,0.14,3.26,1,0.52,1,9,4,1,8,0,0,NA,2,1,-1,0,0,52.31
"101","BRIAN.FLYNN","2013-2014","Regular","C","BUF",79,1137.21,6,5,2,7,13,11,0.32,0.26,0.11,0.37,0.69,0.58,154,8.13,3.9,124,6.54,4.84,102,5.38,5.88,9.16,0.48,7.39,37,1.95,51,64,15,28,54,184,205,47.3,7,8,1,9,11,29.36
"102","BRIAN.GIBBONS","2013-2014","Regular","C","PIT",41,488.97,5,7,5,12,17,12,0.61,0.86,0.61,1.47,2.09,1.47,53,6.5,9.43,38,4.66,13.16,29,3.56,17.24,3.6,0.44,9.49,16,1.96,24,43,11,10,19,9,13,40.91,3,12,9,2,5,21.74
"103","BRIAN.GIONTA","2013-2014","Regular","R","MTL",81,1443.67,18,16,6,22,40,34,0.75,0.66,0.25,0.91,1.66,1.41,336,13.96,5.36,265,11.01,6.79,184,7.65,9.78,19.99,0.83,7.54,64,2.66,46,119,21,38,52,23,37,38.33,9,16,7,17,16,29.6
"104","BRIAN.LASHOFF","2013-2014","Regular","D","DET",75,1078.59,1,2,3,5,6,3,0.06,0.11,0.17,0.28,0.33,0.17,100,5.56,1,64,3.56,1.56,38,2.11,2.63,1.92,0.11,2.99,2,0.11,65,81,15,14,93,0,0,NA,19,9,-10,2,4,48.68
"105","BRIAN.MCGRATTAN","2013-2014","Regular","R","CGY",76,509.99,4,3,1,4,8,7,0.47,0.35,0.12,0.47,0.94,0.82,126,14.82,3.17,103,12.12,3.88,79,9.29,5.06,4.32,0.51,4.2,10,1.18,82,33,10,14,23,2,1,66.67,16,14,-2,2,4,38.6
"106","BRIAN.STRAIT","2013-2014","Regular","D","NYI",47,838.44,3,3,3,6,9,6,0.21,0.21,0.21,0.43,0.64,0.43,79,5.65,3.8,55,3.94,5.45,40,2.86,7.5,2.14,0.15,3.89,5,0.36,65,78,21,16,86,0,0,NA,5,8,3,1,0,42.44
"107","BROCK.NELSON","2013-2014","Regular","C","NYI",72,1025.99,14,4,8,12,26,18,0.82,0.23,0.47,0.7,1.52,1.05,261,15.26,5.36,188,10.99,7.45,132,7.72,10.61,15.31,0.9,8.14,57,3.33,74,94,23,32,38,191,260,42.35,6,12,6,4,12,24.16
"108","BROOKS.LAICH","2013-2014","Regular","L","WSH",51,877.03,8,5,2,7,15,13,0.55,0.34,0.14,0.48,1.03,0.89,129,8.83,6.2,94,6.43,8.51,75,5.13,10.67,7.7,0.53,8.2,27,1.85,62,96,15,20,35,203,257,44.13,8,5,-3,4,4,23.51
"109","BROOKS.ORPIK","2013-2014","Regular","D","PIT",72,1517.14,2,3,8,11,13,5,0.08,0.12,0.32,0.44,0.51,0.2,127,5.02,1.57,76,3.01,2.63,50,1.98,4,1.75,0.07,2.3,3,0.12,221,122,32,11,143,0,0,NA,13,8,-5,2,4,53.1
"110","BRYAN.ALLEN","2013-2014","Regular","D","ANA",68,1191.31,0,0,10,10,10,0,0,0,0.5,0.5,0.5,0,139,7,0,95,4.78,0,60,3.02,0,1.82,0.09,1.91,1,0.05,121,134,26,8,118,0,0,NA,30,4,-26,1,3,55.3
"111","BRYAN.BICKELL","2013-2014","Regular","L","CHI",59,668.93,11,4,0,4,15,15,0.99,0.36,0,0.36,1.35,1.35,179,16.06,6.15,129,11.57,8.53,93,8.34,11.83,7.93,0.71,6.14,29,2.6,105,83,8,10,10,1,1,50,11,4,-7,6,14,33.98
"112","BRYAN.LITTLE","2013-2014","Regular","C","WPG",82,1639.05,23,24,17,41,64,47,0.84,0.88,0.62,1.5,2.34,1.72,291,10.65,7.9,228,8.35,10.09,170,6.22,13.53,21.93,0.8,9.62,91,3.33,84,70,31,38,38,785,868,47.49,18,17,-1,24,19,25.4
"113","BRYCE.SALVADOR","2013-2014","Regular","D","N.J",40,809.95,1,3,0,3,4,4,0.07,0.22,0,0.22,0.3,0.3,71,5.26,1.41,38,2.81,2.63,24,1.78,4.17,0.9,0.07,2.38,1,0.07,47,73,21,12,50,0,0,NA,12,6,-6,1,1,53.42
"114","BRYCE.VAN BRABANT","2013-2014","Regular","L","CGY",6,54.92,0,0,0,0,0,0,0,0,0,0,0,0,8,8.74,0,7,7.65,0,4,4.37,0,0.38,0.42,5.48,1,1.09,17,13,1,2,4,0,0,NA,1,1,0,0,1,28.32
"115","CAL.CLUTTERBUCK","2013-2014","Regular","R","NYI",73,1045.43,12,3,4,7,19,15,0.69,0.17,0.23,0.4,1.09,0.86,286,16.41,4.2,228,13.09,5.26,172,9.87,6.98,17.32,0.99,7.6,70,4.02,270,89,24,30,14,7,9,43.75,18,22,4,7,16,24.35
"116","CALLE.JARNKROK","2013-2014","Regular","C","NSH",12,168.81,2,3,4,7,9,5,0.71,1.07,1.42,2.49,3.2,1.78,22,7.82,9.09,16,5.69,12.5,13,4.62,15.38,1.7,0.6,10.64,9,3.2,2,14,2,2,4,58,89,39.46,3,1,-2,0,1,14.42
"117","CALVIN.DE HAAN","2013-2014","Regular","D","NYI",51,1067.9,3,7,6,13,16,10,0.17,0.39,0.34,0.73,0.9,0.56,153,8.6,1.96,96,5.39,3.12,71,3.99,4.23,3.28,0.18,3.41,5,0.28,114,58,34,30,104,0,0,NA,14,8,-6,1,2,46.21
"118","CAM.ATKINSON","2013-2014","Regular","R","CBJ",79,1244.18,21,13,6,19,40,34,1.01,0.63,0.29,0.92,1.93,1.64,352,16.98,5.97,282,13.6,7.45,214,10.32,9.81,25.28,1.22,8.96,96,4.63,55,64,20,28,38,0,0,NA,9,11,2,20,22,25.81
"119","CAMERON.GAUNCE","2013-2014","Regular","D","DAL",9,124.6,0,0,0,0,0,0,0,0,0,0,0,0,15,7.22,0,11,5.3,0,9,4.33,0,0.28,0.14,2.56,0,0,11,13,10,3,4,0,0,NA,2,0,-2,0,0,49.62
"120","CAM.FOWLER","2013-2014","Regular","D","ANA",70,1656.96,6,12,18,30,36,18,0.22,0.43,0.65,1.09,1.3,0.65,223,8.08,2.69,146,5.29,4.11,100,3.62,6,6.49,0.24,4.45,12,0.43,46,78,36,24,122,0,0,NA,7,2,-5,3,3,42.6
"121","CAM.JANSSEN","2013-2014","Regular","R","N.J",24,117.92,3,0,0,0,3,3,1.53,0,0,0,1.53,1.53,15,7.63,20,13,6.61,23.08,11,5.6,27.27,1.09,0.55,8.39,4,2.04,32,10,1,0,3,0,0,NA,3,1,-2,0,0,20.52
"122","CARL.GUNNARSSON","2013-2014","Regular","D","TOR",80,1540.65,3,5,9,14,17,8,0.12,0.19,0.35,0.55,0.66,0.31,102,3.97,2.94,68,2.65,4.41,48,1.87,6.25,3.25,0.13,4.78,9,0.35,166,191,65,29,176,0,0,NA,16,6,-10,2,6,38.36
"123","CARL.HAGELIN","2013-2014","Regular","L","NYR",72,1116.21,17,7,9,16,33,24,0.91,0.38,0.48,0.86,1.77,1.29,249,13.38,6.83,189,10.16,8.99,144,7.74,11.81,14.07,0.76,7.44,59,3.17,64,112,34,32,33,0,5,0,22,17,-5,8,16,23.13
"124","CARLO.COLAIACOVO","2013-2014","Regular","D","STL",25,378.84,1,3,0,3,4,4,0.16,0.48,0,0.48,0.63,0.63,52,8.24,1.92,28,4.43,3.57,18,2.85,5.56,0.83,0.13,2.96,2,0.32,29,25,5,1,26,0,0,NA,9,1,-8,1,1,51.5
"125","CARL.SODERBERG","2013-2014","Regular","C","BOS",73,1038.2,16,23,9,32,48,39,0.92,1.33,0.52,1.85,2.77,2.25,243,14.04,6.58,184,10.63,8.7,129,7.46,12.4,15.28,0.88,8.3,58,3.35,52,94,14,33,36,139,189,42.38,19,11,-8,4,9,28.17
"126","CARTER.ASHTON","2013-2014","Regular","R","TOR",32,201.66,0,2,1,3,3,2,0,0.6,0.3,0.89,0.89,0.6,38,11.31,0,30,8.93,0,23,6.84,0,1.74,0.52,5.8,5,1.49,46,55,5,3,7,12,11,52.17,4,4,0,0,1,25.08
"127","CASEY.CIZIKAS","2013-2014","Regular","C","NYI",80,1070.67,6,7,3,10,16,13,0.34,0.39,0.17,0.56,0.9,0.73,141,7.9,4.26,114,6.39,5.26,79,4.43,7.59,10.38,0.58,9.1,47,2.63,128,100,18,33,48,489,522,48.37,15,17,2,2,5,19.49
"128","CASEY.WELLMAN","2013-2014","Regular","C","WSH",13,121.78,2,0,1,1,3,2,0.99,0,0.49,0.49,1.48,0.99,25,12.32,8,21,10.35,9.52,15,7.39,13.33,1.65,0.81,7.87,6,2.96,9,13,3,3,5,50,47,51.55,1,0,-1,2,3,26.8
"129","CHAD.BILLINS","2013-2014","Regular","D","CGY",10,121.42,0,0,3,3,3,0,0,0,1.48,1.48,1.48,0,16,7.91,0,8,3.95,0,3,1.48,0,0.15,0.08,1.93,0,0,0,2,2,2,9,0,0,NA,0,0,0,0,1,50.93
"130","CHAD.RUHWEDEL","2013-2014","Regular","D","BUF",21,375.42,0,1,0,1,1,1,0,0.16,0,0.16,0.16,0.16,66,10.55,0,44,7.03,0,35,5.59,0,0.99,0.16,2.24,1,0.16,20,26,6,6,29,0,0,NA,1,1,0,1,0,48.69
"131","CHARLIE.COYLE","2013-2014","Regular","C","MIN",70,1194.37,12,9,9,18,30,21,0.6,0.45,0.45,0.9,1.51,1.05,213,10.7,5.63,177,8.89,6.78,135,6.78,8.89,12.04,0.6,6.8,40,2.01,108,79,28,32,37,192,266,41.92,14,18,4,9,9,26.7
"132","CHRIS.BREEN","2013-2014","Regular","D","CGY",9,84.48,0,1,1,2,2,1,0,0.71,0.71,1.42,1.42,0.71,10,7.1,0,7,4.97,0,4,2.84,0,0.11,0.07,1.5,0,0,3,3,5,0,7,0,0,NA,1,0,-1,0,0,55.09
"133","CHRIS.BROWN","2013-2014","Regular","C","ARI/WSH",12,104.23,1,1,0,1,2,2,0.58,0.58,0,0.58,1.15,1.15,18,10.36,5.56,11,6.33,9.09,8,4.61,12.5,0.45,0.26,4.12,1,0.58,22,12,3,2,1,15,25,37.5,2,1,-1,0,2,39.18
"134","CHRIS.BUTLER","2013-2014","Regular","D","CGY",82,1656.11,2,9,5,14,16,11,0.07,0.33,0.18,0.51,0.58,0.4,192,6.96,1.04,122,4.42,1.64,83,3.01,2.41,3.33,0.12,2.73,2,0.07,68,117,64,14,211,0,0,NA,12,8,-4,2,11,47.8
"135","CHRIS.CONNER","2013-2014","Regular","R","PIT",19,223.08,4,0,1,1,5,4,1.08,0,0.27,0.27,1.34,1.08,31,8.34,12.9,24,6.46,16.67,17,4.57,23.53,2.23,0.6,9.28,8,2.15,21,44,3,4,10,0,1,0,1,2,1,3,2,17.9
"136","CHRIS.HIGGINS","2013-2014","Regular","L","VAN",78,1490.93,17,16,6,22,39,33,0.68,0.64,0.24,0.89,1.57,1.33,347,13.96,4.9,282,11.35,6.03,216,8.69,7.87,20.84,0.84,7.39,79,3.18,98,94,23,31,45,17,21,44.74,14,9,-5,10,23,26.28
"137","CHRIS.KELLY","2013-2014","Regular","C","BOS",57,836.62,9,6,3,9,18,15,0.65,0.43,0.22,0.65,1.29,1.08,122,8.75,7.38,93,6.67,9.68,69,4.95,13.04,6.42,0.46,6.91,23,1.65,72,54,12,32,29,283,296,48.88,14,13,-1,2,10,30.39
"138","CHRIS.KREIDER","2013-2014","Regular","C","NYR",66,1034.5,17,12,8,20,37,29,0.99,0.7,0.46,1.16,2.15,1.68,226,13.11,7.52,195,11.31,8.72,135,7.83,12.59,17.18,1,8.81,76,4.41,146,87,25,21,18,8,11,42.11,27,5,-22,9,7,23.12
"139","CHRIS.KUNITZ","2013-2014","Regular","L","PIT",78,1488.63,35,17,16,33,68,52,1.41,0.69,0.64,1.33,2.74,2.1,355,14.31,9.86,287,11.57,12.2,218,8.79,16.06,26.62,1.07,9.27,105,4.23,157,105,45,24,25,3,1,75,30,19,-11,28,14,25.51
"140","CHRIS.MUELLER","2013-2014","Regular","C","DAL",9,83.58,0,0,0,0,0,0,0,0,0,0,0,0,16,11.49,0,9,6.46,0,8,5.74,0,0.61,0.43,6.73,2,1.44,11,14,1,1,4,29,25,53.7,0,1,1,1,0,34.7
"141","CHRIS.NEIL","2013-2014","Regular","R","OTT",76,896.79,8,4,2,6,14,12,0.54,0.27,0.13,0.4,0.94,0.8,174,11.64,4.6,134,8.97,5.97,99,6.62,8.08,11.85,0.79,8.84,42,2.81,253,84,13,16,18,1,2,33.33,49,13,-36,17,10,29.03
"142","CHRIS.PHILLIPS","2013-2014","Regular","D","OTT",70,1341.58,1,6,8,14,15,7,0.04,0.27,0.36,0.63,0.67,0.31,173,7.74,0.58,119,5.32,0.84,90,4.03,1.11,3.65,0.16,3.07,9,0.4,140,113,46,10,95,0,0,NA,15,5,-10,4,9,47.92
"143","CHRIS.PORTER","2013-2014","Regular","L","STL",22,227.57,0,0,1,1,1,0,0,0,0.26,0.26,0.26,0,37,9.76,0,35,9.23,0,24,6.33,0,2.27,0.6,6.5,11,2.9,68,27,1,3,3,3,7,30,0,1,1,1,1,28.01
"144","CHRIS.STEWART","2013-2014","Regular","R","BUF/STL",63,863.06,15,9,2,11,26,24,1.04,0.63,0.14,0.76,1.81,1.67,190,13.21,7.89,158,10.98,9.49,110,7.65,13.64,12.55,0.87,7.94,47,3.27,80,52,13,12,9,12,23,34.29,20,6,-14,8,9,26.46
"145","CHRIS.SUMMERS","2013-2014","Regular","D","ARI",18,267.57,2,0,1,1,3,2,0.45,0,0.22,0.22,0.67,0.45,26,5.83,7.69,21,4.71,9.52,17,3.81,11.76,0.44,0.1,2.11,0,0,33,46,4,0,25,0,0,NA,6,1,-5,0,0,49
"146","CHRIS.TANEV","2013-2014","Regular","D","VAN",64,1323.27,6,2,9,11,17,8,0.27,0.09,0.41,0.5,0.77,0.36,130,5.89,4.62,89,4.04,6.74,65,2.95,9.23,2.73,0.12,3.07,4,0.18,25,172,18,17,136,0,0,NA,6,5,-1,4,3,47.06
"147","CHRIS.TERRY","2013-2014","Regular","L","CAR",10,120.68,0,1,1,2,2,1,0,0.5,0.5,0.99,0.99,0.5,30,14.92,0,21,10.44,0,13,6.46,0,0.9,0.45,4.31,1,0.5,9,7,3,7,6,0,0,NA,1,0,-1,0,4,37.84
"148","CHRIS.THORBURN","2013-2014","Regular","R","WPG",55,492.35,2,4,5,9,11,6,0.24,0.49,0.61,1.1,1.34,0.73,50,6.09,4,41,5,4.88,26,3.17,7.69,4,0.49,9.77,15,1.83,108,54,8,4,34,20,13,60.61,17,6,-11,3,3,24.39
"149","CHRISTIAN.EHRHOFF","2013-2014","Regular","D","BUF",79,1880.27,6,9,18,27,33,15,0.19,0.29,0.57,0.86,1.05,0.48,334,10.66,1.8,236,7.53,2.54,161,5.14,3.73,7.54,0.24,3.19,8,0.26,49,86,61,36,119,0,0,NA,19,14,-5,6,6,50.28
"150","CHRIS.VANDEVELDE","2013-2014","Regular","C","PHI",18,139.1,0,0,1,1,1,0,0,0,0.43,0.43,0.43,0,17,7.33,0,12,5.18,0,8,3.45,0,0.88,0.38,7.33,3,1.29,24,22,2,3,6,16,24,40,2,2,0,1,1,33.14
"151","CHUCK.KOBASEW","2013-2014","Regular","R","PIT",33,369.62,2,0,0,0,2,2,0.32,0,0,0,0.32,0.32,68,11.04,2.94,53,8.6,3.77,37,6.01,5.41,4.27,0.69,8.05,14,2.27,49,45,9,10,18,1,1,50,6,3,-3,4,3,25.09
"152","CLARKE.MACARTHUR","2013-2014","Regular","L","OTT",79,1392.13,24,22,9,31,55,46,1.03,0.95,0.39,1.34,2.37,1.98,266,11.46,9.02,213,9.18,11.27,159,6.85,15.09,19.47,0.84,9.14,76,3.28,108,88,37,33,20,15,17,46.88,27,14,-13,11,14,25.25
"153","CLAUDE.GIROUX","2013-2014","Regular","R","PHI",82,1671.91,28,26,32,58,86,54,1,0.93,1.15,2.08,3.09,1.94,436,15.65,6.42,311,11.16,9,223,8,12.56,20.52,0.74,6.6,62,2.23,90,70,34,43,46,931,829,52.9,21,33,12,23,18,32.75
"154","CLAYTON.STONER","2013-2014","Regular","D","MIN",63,839.18,1,2,2,4,5,3,0.07,0.14,0.14,0.29,0.36,0.21,99,7.08,1.01,62,4.43,1.61,48,3.43,2.08,1.96,0.14,3.16,1,0.07,99,123,19,11,65,0,0,NA,29,9,-20,1,7,43.85
"155","CODY.CECI","2013-2014","Regular","D","OTT",49,840.33,3,4,2,6,9,7,0.21,0.29,0.14,0.43,0.64,0.5,166,11.85,1.81,111,7.93,2.7,82,5.85,3.66,3,0.21,2.7,3,0.21,45,91,15,12,49,0,0,NA,7,4,-3,0,4,49.76
"156","CODY.EAKIN","2013-2014","Regular","C","DAL",81,1407.08,16,9,10,19,35,25,0.68,0.38,0.43,0.81,1.49,1.07,314,13.39,5.1,229,9.76,6.99,161,6.87,9.94,17.79,0.76,7.77,61,2.6,91,137,33,57,58,585,638,47.83,18,21,3,15,15,26.15
"157","CODY.FRANSON","2013-2014","Regular","D","TOR",79,1628.54,5,15,13,28,33,20,0.18,0.55,0.48,1.03,1.22,0.74,271,9.98,1.85,174,6.41,2.87,115,4.24,4.35,4.89,0.18,2.81,8,0.29,282,94,68,50,111,0,0,NA,14,8,-6,1,19,49.69
"158","CODY.HODGSON","2013-2014","Regular","C","BUF",72,1303.46,20,18,6,24,44,38,0.92,0.83,0.28,1.1,2.03,1.75,321,14.78,6.23,233,10.73,8.58,182,8.38,10.99,18.52,0.85,7.95,76,3.5,47,35,36,24,22,453,515,46.8,10,12,2,15,19,29.71
"159","CODY.MCCORMICK","2013-2014","Regular","C","BUF/MIN",43,383.21,2,4,1,5,7,6,0.31,0.63,0.16,0.78,1.1,0.94,46,7.2,4.35,35,5.48,5.71,26,4.07,7.69,1.85,0.29,5.3,6,0.94,76,14,4,7,21,89,109,44.95,14,10,-4,1,3,36.51
"160","CODY.MCLEOD","2013-2014","Regular","L","COL",71,733.07,5,4,4,8,13,9,0.41,0.33,0.33,0.65,1.06,0.74,110,9,4.55,89,7.28,5.62,76,6.22,6.58,5.49,0.45,6.17,21,1.72,148,70,1,10,33,2,8,20,24,13,-11,7,4,34.74
"161","COLBY.ROBAK","2013-2014","Regular","D","FLA",16,297.19,0,1,1,2,2,1,0,0.2,0.2,0.4,0.4,0.2,26,5.25,0,18,3.63,0,15,3.03,0,0.64,0.13,3.55,0,0,17,32,4,4,19,0,0,NA,3,3,0,0,0,42.41
"162","COLIN.FRASER","2013-2014","Regular","C","L.A",33,296.63,0,2,0,2,2,2,0,0.4,0,0.4,0.4,0.4,41,8.29,0,33,6.67,0,22,4.45,0,2.25,0.46,6.82,6,1.21,58,27,7,2,20,87,86,50.29,11,11,0,3,3,27.74
"163","COLIN.GREENING","2013-2014","Regular","C","OTT",76,1044.46,6,7,4,11,17,13,0.34,0.4,0.23,0.63,0.98,0.75,183,10.51,3.28,148,8.5,4.05,108,6.2,5.56,10.07,0.58,6.8,33,1.9,225,115,20,28,30,22,37,37.29,16,10,-6,7,9,29.79
"164","COLIN.MCDONALD","2013-2014","Regular","R","NYI",70,866.41,8,6,4,10,18,14,0.55,0.42,0.28,0.69,1.25,0.97,162,11.22,4.94,132,9.14,6.06,96,6.65,8.33,9.79,0.68,7.42,36,2.49,217,86,13,17,15,7,8,46.67,13,19,6,10,8,27.25
"165","COLIN.WILSON","2013-2014","Regular","C","NSH",81,1232.02,11,14,8,22,33,25,0.54,0.68,0.39,1.07,1.61,1.22,200,9.74,5.5,159,7.74,6.92,112,5.45,9.82,12.59,0.61,7.92,47,2.29,49,76,27,33,35,166,177,48.4,11,13,2,6,7,25.13
"166","COLTON.ORR","2013-2014","Regular","R","TOR",54,291.19,0,0,0,0,0,0,0,0,0,0,0,0,27,5.56,0,22,4.53,0,12,2.47,0,1.09,0.22,4.95,4,0.82,112,30,6,3,10,1,1,50,18,4,-14,0,1,29.47
"167","COLTON.SCEVIOUR","2013-2014","Regular","C","DAL",26,391.84,8,1,3,4,12,9,1.22,0.15,0.46,0.61,1.84,1.38,102,15.62,7.84,89,13.63,8.99,69,10.57,11.59,7.28,1.11,8.18,25,3.83,19,32,13,7,16,17,26,39.53,2,2,0,6,7,23.86
"168","COLTON.SISSONS","2013-2014","Regular","C","NSH",17,180.45,1,2,1,3,4,3,0.33,0.67,0.33,1,1.33,1,21,6.98,4.76,19,6.32,5.26,13,4.32,7.69,1.47,0.49,7.72,7,2.33,9,12,2,6,9,70,74,48.61,2,0,-2,1,4,24.04
"169","CONNOR.CARRICK","2013-2014","Regular","D","WSH",34,542.88,1,0,5,5,6,1,0.11,0,0.55,0.55,0.66,0.11,71,7.85,1.41,42,4.64,2.38,26,2.87,3.85,1.12,0.12,2.68,1,0.11,25,99,18,6,56,0,0,NA,9,3,-6,1,0,48.88
"170","CONNOR.MURPHY","2013-2014","Regular","D","ARI",30,539.06,1,3,4,7,8,4,0.11,0.33,0.45,0.78,0.89,0.45,69,7.68,1.45,40,4.45,2.5,30,3.34,3.33,1.05,0.12,2.62,1,0.11,44,68,13,13,38,0,0,NA,5,5,0,1,5,49.55
"171","CORBAN.KNIGHT","2013-2014","Regular","C","CGY",7,55.57,1,0,0,0,1,1,1.08,0,0,0,1.08,1.08,5,5.4,20,5,5.4,20,4,4.32,25,0.31,0.34,6.24,1,1.08,9,3,0,1,4,24,27,47.06,0,0,0,1,0,30.56
"172","COREY.PERRY","2013-2014","Regular","R","ANA",81,1569.62,43,27,12,39,82,70,1.64,1.03,0.46,1.49,3.13,2.68,492,18.81,8.74,401,15.33,10.72,280,10.7,15.36,39.19,1.5,9.77,168,6.42,81,131,56,31,28,9,16,36,28,39,11,22,31,21.96
"173","COREY.POTTER","2013-2014","Regular","D","BOS/EDM",19,260.82,0,3,2,5,5,3,0,0.69,0.46,1.15,1.15,0.69,26,5.98,0,19,4.37,0,17,3.91,0,0.65,0.15,3.43,1,0.23,20,13,6,6,18,0,0,NA,4,5,1,0,0,42.5
"174","COREY.TROPP","2013-2014","Regular","R","BUF/CBJ",53,474.67,2,4,5,9,11,6,0.25,0.51,0.63,1.14,1.39,0.76,55,6.95,3.64,41,5.18,4.88,35,4.42,5.71,2.96,0.37,7.23,9,1.14,110,104,4,9,28,0,1,0,14,11,-3,1,0,21.66
"175","CORY.CONACHER","2013-2014","Regular","C","BUF/OTT",79,1019.62,7,10,9,19,26,17,0.41,0.59,0.53,1.12,1.53,1,169,9.94,4.14,136,8,5.15,101,5.94,6.93,10.96,0.64,8.06,45,2.65,51,100,14,24,27,9,5,64.29,26,29,3,6,7,26.12
"176","CORY.EMMERTON","2013-2014","Regular","C","DET",18,161.13,0,1,1,2,2,1,0,0.37,0.37,0.74,0.74,0.37,28,10.43,0,24,8.94,0,22,8.19,0,1.09,0.41,4.54,3,1.12,7,15,1,4,5,58,49,54.21,2,1,-1,1,4,32.89
"177","CORY.SARICH","2013-2014","Regular","D","COL",54,921.98,1,1,8,9,10,2,0.07,0.07,0.52,0.59,0.65,0.13,111,7.22,0.9,71,4.62,1.41,48,3.12,2.08,1.36,0.09,1.92,0,0,107,121,19,14,66,0,1,0,16,4,-12,2,1,53.1
"178","CRAIG.ADAMS","2013-2014","Regular","R","PIT",82,1015.45,5,5,1,6,11,10,0.3,0.3,0.06,0.35,0.65,0.59,125,7.39,4,100,5.91,5,73,4.31,6.85,6.13,0.36,6.13,19,1.12,190,77,16,15,59,61,78,43.88,14,9,-5,11,10,35.97
"179","CRAIG.SMITH","2013-2014","Regular","C","NSH",79,1295.56,24,15,13,28,52,39,1.11,0.69,0.6,1.3,2.41,1.81,386,17.88,6.22,305,14.13,7.87,215,9.96,11.16,21.57,1,7.07,68,3.15,54,61,49,50,21,3,16,15.79,11,17,6,12,27,28.02
"180","CURTIS.GLENCROSS","2013-2014","Regular","L","CGY",38,667.08,12,5,7,12,24,17,1.08,0.45,0.63,1.08,2.16,1.53,148,13.31,8.11,112,10.07,10.71,77,6.93,15.58,11.01,0.99,9.83,43,3.87,59,44,22,19,27,14,27,34.15,6,3,-3,7,11,27.06
"181","DAINIUS.ZUBRUS","2013-2014","Regular","C","N.J",82,1436.39,13,5,8,13,26,18,0.54,0.21,0.33,0.54,1.09,0.75,188,7.85,6.91,156,6.52,8.33,121,5.05,10.74,13.2,0.55,8.46,45,1.88,107,122,20,19,39,216,208,50.94,23,12,-11,10,9,23.17
"182","DALE.WEISE","2013-2014","Regular","R","MTL/VAN",61,512.37,6,5,5,10,16,11,0.7,0.59,0.59,1.17,1.87,1.29,65,7.61,9.23,56,6.56,10.71,41,4.8,14.63,4.52,0.53,8.07,18,2.11,103,52,14,17,26,0,4,0,12,11,-1,5,3,25.88
"183","DALTON.PROUT","2013-2014","Regular","D","CBJ",49,839.98,2,1,3,4,6,3,0.14,0.07,0.21,0.29,0.43,0.21,110,7.86,1.82,73,5.21,2.74,56,4,3.57,1.73,0.12,2.37,1,0.07,99,67,11,13,65,0,1,0,11,6,-5,0,2,48.05
